,tsne_x,tsne_y,robo_group,title,paragraphs,sponsor,url
3027,-32104409471.222973,-8956819686.108698,0,HR3501 To designate the facility of the United States Postal Service located at 125 Kerr Avenue in Rome City Indiana as the SPC Nicholas Scott Hartge Post Office 112th Congress 2011 2012,11,"Rep. Thompson, Bennie G. [D-MS-2]",https://www.congress.gov/bill/110th-congress/house-bill/4010/text
3028,1090044380.1209364,-1056796702.2892118,7,HR3772 To designate the facility of the United States Postal Service located at 150 South Union Street in Canton Mississippi as the First Sergeant Landres Cheeks Post Office Building 112th Congress 2011 2012,11,"Rep. Richardson, Laura [D-CA-37]",https://www.congress.gov/bill/110th-congress/house-bill/4131/text
3029,14191304391.30439,-6222828394.241597,19,HR5986 To amend the African Growth and Opportunity Act to extend the third country fabric program and to add South Sudan to the list of countries eligible for designation under that Act to make technical corrections to the Harmonized Tariff Schedule of the United States relating to the textile and apparel rules of origin for the Dominican Republic Central America United States Free Trade Agreement to approve the renewal of import restrictions contained in the Burmese Freedom and Democracy Act of 2003 and for other purposes 112th Congress 2011 2012,33,"Rep. Honda, Michael M. [D-CA-15]",https://www.congress.gov/bill/110th-congress/house-bill/6558/text
3030,-846371705.4053942,-396157549.93749255,3,S270 La Pine Land Conveyance Act 112th Congress 2011 2012,17,"Rep. Weller, Jerry [R-IL-11]",https://www.congress.gov/bill/110th-congress/house-bill/6681/text
3031,-197297951.941104,-165154422.28892928,3,S271 Wallowa Forest Service Compound Conveyance Act 112th Congress 2011 2012,17,"Rep. DeLauro, Rosa L. [D-CT-3]",https://www.congress.gov/bill/110th-congress/house-bill/6834/text
3032,-1219682825.6757953,1674918158.6369605,16,S679 Presidential Appointment Efficiency and Streamlining Act of 2011 112th Congress 2011 2012,77,"Rep. Deal, Nathan [R-GA-9]",https://www.congress.gov/bill/110th-congress/house-bill/6847/text
3033,319195098.57542574,-18209081.69479247,5,S739 A bill to authorize the Architect of the Capitol to establish battery recharging stations for privately owned vehicles in parking areas under the jurisdiction of the Senate at no net cost to the Federal Government 112th Congress 2011 2012,21,"Rep. Davis, Geoff [R-KY-4]",https://www.congress.gov/bill/110th-congress/house-bill/6902/text
3034,-616264154.4553933,378191501.42272544,16,,19,"Rep. Speier, Jackie [D-CA-12]",https://www.congress.gov/bill/110th-congress/house-bill/6982/text
3035,-649245951.7113194,-21554746.01682902,10,S3363 A bill to provide for the use of National Infantry Museum and Soldier Center Commemorative Coin surcharges and for other purposes 112th Congress 2011 2012,11,"Rep. Blackburn, Marsha [R-TN-7]",https://www.congress.gov/bill/110th-congress/house-bill/6197/text
3036,-2522574632.566748,6163691638.964608,15,S1082 Small Business Additional Temporary Extension Act of 2011 112th Congress 2011 2012,19,"Rep. McDermott, Jim [D-WA-7]",https://www.congress.gov/bill/110th-congress/house-bill/6867/text
3037,-957804077.4100555,-249613531.95464292,5,HR1402 To authorize the Architect of the Capitol to establish battery recharging stations for privately owned vehicles in parking areas under the jurisdiction of the House of Representatives at no net cost to the Federal Government 112th Congress 2011 2012,19,"Sen. Domenici, Pete V. [R-NM]",https://www.congress.gov/bill/110th-congress/senate-bill/229/text
3038,683198567.3932974,255931047.703807,19,HR3670 To require the Transportation Security Administration to comply with the Uniformed Services Employment and Reemployment Rights Act 112th Congress 2011 2012,12,"Rep. Skelton, Ike [D-MO-4]",https://www.congress.gov/bill/110th-congress/house-bill/5714/text
3039,379286543.91604614,1200053392.4008844,17,HR4240 Ambassador James R Lilley and Congressman Stephen J Solarz North Korea Human Rights Reauthorization Act of 2012 112th Congress 2011 2012,24,"Rep. Lewis, John [D-GA-5]",https://www.congress.gov/bill/110th-congress/house-bill/2040/text
3040,261591407.4971144,-465712932.53935987,19,S3510 A bill to prevent harm to the national security or endangering the military officers and civilian employees to whom internet publication of certain information applies and for other purposes 112th Congress 2011 2012,12,"Sen. Pryor, Mark L. [D-AR]",https://www.congress.gov/bill/110th-congress/senate-bill/602/text
3041,83108779381.23389,-26404714912.560204,17,HR6336 To direct the Joint Committee on the Library to accept a statue depicting Frederick Douglass from the District of Columbia and to provide for the permanent display of the statue in Emancipation Hall of the United States Capitol 112th Congress 2011 2012,14,"Sen. Domenici, Pete V. [R-NM]",https://www.congress.gov/bill/110th-congress/senate-bill/1193/text
3042,907259126.973191,-924793979.3598424,5,HJRes117 Continuing Appropriations Resolution 2013 112th Congress 2011 2012,68,"Rep. Bishop, Sanford D., Jr. [D-GA-2]",https://www.congress.gov/bill/110th-congress/house-bill/6859/text
3043,-1729449725.1455903,-89861604.94997069,11,S3245 A bill to extend by 3 years the authorization of the EB 5 Regional Center Program the E Verify Program the Special Immigrant Nonminister Religious Worker Program and the Conrad State 30 J 1 Visa Waiver Program 112th Congress 2011 2012,17,"Sen. Reid, Harry [D-NV]",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/46/text
3044,-278342805.856848,475542839.26037496,19,S3552 Pesticide Registration Improvement Extension Act of 2012 112th Congress 2011 2012,224,"Rep. Castle, Michael N. [R-DE-At Large]",https://www.congress.gov/bill/110th-congress/house-bill/6184/text
3045,-2209614825.2874093,-1657174258.0091002,19,S3625 A bill to change the effective date for the internet publication of certain information to prevent harm to the national security or endangering the military officers and civilian employees to whom the publication requirement applies and for other purposes 112th Congress 2011 2012,23,"Rep. Berman, Howard L. [D-CA-28]",https://www.congress.gov/bill/110th-congress/house-bill/7311/text
3046,439794071.67163247,551481940.8929071,18,HR1272 Minnesota Chippewa Tribe Judgment Fund Distribution Act of 2012 112th Congress 2011 2012,27,"Rep. Rangel, Charles B. [D-NY-15]",https://www.congress.gov/bill/110th-congress/house-bill/7327/text
3047,550817726.0272639,-244469764.44170976,16,HR754 Intelligence Authorization Act for Fiscal Year 2011 112th Congress 2011 2012,80,"Sen. Rockefeller, John D., IV [D-WV]",https://www.congress.gov/bill/110th-congress/senate-bill/3663/text
3048,-1616251053.9034858,-537239529.3337381,2,HR1791 To designate the United States courthouse under construction at 101 South United States Route 1 in Fort Pierce Florida as the Alto Lee Adams Sr United States Courthouse 112th Congress 2011 2012,12,"Sen. Boxer, Barbara [D-CA]",https://www.congress.gov/bill/110th-congress/senate-bill/801/text
3049,-192283711.5060864,-207505151.93568897,10,HR2139 Lions Clubs International Century of Service Commemorative Coin Act 112th Congress 2011 2012,31,"Sen. Kennedy, Edward M. [D-MA]",https://www.congress.gov/bill/110th-congress/senate-bill/3712/text
3050,2358469924.495516,-2710448865.888365,3,HR2240 Lowell National Historical Park Land Exchange Act of 2012 112th Congress 2011 2012,15,"Sen. Baucus, Max [D-MT]",https://www.congress.gov/bill/110th-congress/senate-bill/1701/text
3051,330931539.5743459,-311655209.369582,19,HR2706 Billfish Conservation Act of 2012 112th Congress 2011 2012,17,"Rep. Maloney, Carolyn B. [D-NY-14]",https://www.congress.gov/bill/110th-congress/house-bill/556/text
3052,637718829.0877471,-712036950.4034746,2,HR3556 To designate the new United States courthouse in Buffalo New York as the Robert H Jackson United States Courthouse 112th Congress 2011 2012,12,"Rep. Obey, David R. [D-WI-7]",https://www.congress.gov/bill/110th-congress/house-joint-resolution/20/text
3053,662990725.1415181,-498196369.89704794,8,HR4158 To confirm full ownership rights for certain United States astronauts to artifacts from the astronauts space missions 112th Congress 2011 2012,14,"Sen. Schumer, Charles E. [D-NY]",https://www.congress.gov/bill/110th-congress/senate-bill/966/text
3054,-219522843.14898863,-231834634.0050174,19,HR4223 SAFE DOSES Act 112th Congress 2011 2012,37,"Sen. Kennedy, Edward M. [D-MA]",https://www.congress.gov/bill/110th-congress/senate-bill/1868/text
3055,-83010693.27672902,-418562207.0487975,2,HR4347 To designate the United States courthouse located at 709 West 9th Street in Juneau Alaska as the Robert Boochever United States Courthouse 112th Congress 2011 2012,12,"Rep. Lantos, Tom [D-CA-12]",https://www.congress.gov/bill/110th-congress/house-joint-resolution/44/text
3056,9481096495.123034,-553994024.0232918,19,HR5512 Divisional Realignment Act of 2012 112th Congress 2011 2012,16,"Rep. Thompson, Bennie G. [D-MS-2]",https://www.congress.gov/bill/110th-congress/house-bill/1/text
3057,7820381417.12458,-3050413450.889407,19,HR6189 Reporting Efficiency Improvement Act 112th Congress 2011 2012,13,"Rep. Thompson, Mike [D-CA-1]",https://www.congress.gov/bill/110th-congress/house-bill/2429/text
3058,512852596.5795686,-966872191.5774901,12,SJRes7 A joint resolution providing for the reappointment of Shirley Ann Jackson as a citizen regent of the Board of Regents of the Smithsonian Institution 112th Congress 2011 2012,10,"Sen. McConnell, Mitch [R-KY]",https://www.congress.gov/bill/110th-congress/senate-bill/1927/text
3059,1232910899.2185526,-1847819422.739217,19,HR6215 To amend the Trademark Act of 1946 to correct an error in the provisions relating to remedies for dilution 112th Congress 2011 2012,12,"Rep. Oberstar, James L. [D-MN-8]",https://www.congress.gov/bill/110th-congress/house-bill/3311/text
3060,1136698997.9674659,350542487.5867748,6,HR6375 VA Major Construction Authorization and Expiring Authorities Extension Act of 2012 112th Congress 2011 2012,39,"Rep. Velazquez, Nydia M. [D-NY-12]",https://www.congress.gov/bill/110th-congress/house-bill/3206/text
3061,62160572.58136797,-159735280.44154873,5,HR6431 To provide flexibility with respect to United States support for assistance provided by international financial institutions for Burma and for other purposes 112th Congress 2011 2012,15,"Rep. Wamp, Zach [R-TN-3]",https://www.congress.gov/bill/110th-congress/house-bill/1260/text
3062,-4936334595.100895,-54492511.00874462,5,HR6433 FDA User Fee Corrections Act of 2012 112th Congress 2011 2012,17,"Rep. Barrett, J. Gresham [R-SC-3]",https://www.congress.gov/bill/110th-congress/house-bill/1335/text
3063,762387493.0642564,-3144651240.4907284,19,S300 Government Charge Card Abuse Prevention Act of 2012 112th Congress 2011 2012,37,"Rep. Conyers, John, Jr. [D-MI-14]",https://www.congress.gov/bill/110th-congress/house-bill/742/text
3064,879285945.2747363,-325392772.56087685,19,S710 Hazardous Waste Electronic Manifest Establishment Act 112th Congress 2011 2012,36,"Rep. McCarthy, Kevin [R-CA-22]",https://www.congress.gov/bill/110th-congress/house-bill/1384/text
3065,-1426939085.6999123,776213552.9801085,16,S3624 Military Commercial Drivers License Act of 2012 112th Congress 2011 2012,14,"Rep. Conaway, K. Michael [R-TX-11]",https://www.congress.gov/bill/110th-congress/house-bill/1425/text
3066,-751664807.7652912,-858012211.1707537,13,HR2606 New York City Natural Gas Supply Enhancement Act 112th Congress 2011 2012,18,"Rep. Altmire, Jason [D-PA-4]",https://www.congress.gov/bill/110th-congress/house-bill/1434/text
3067,-256165197.42419618,-373017593.47213364,6,HR4114 Veterans Compensation Cost of Living Adjustment Act of 2012 112th Congress 2011 2012,17,"Rep. Carnahan, Russ [D-MO-3]",https://www.congress.gov/bill/110th-congress/house-bill/1617/text
3068,1262056498.4674733,227584321.29291183,19,S743 Whistleblower Protection Enhancement Act of 2012 112th Congress 2011 2012,77,"Rep. Wexler, Robert [D-FL-19]",https://www.congress.gov/bill/110th-congress/house-bill/1722/text
3069,197811456.48505133,38613421.397335306,2,S188 A bill to designate the United States courthouse under construction at 98 West First Street Yuma Arizona as the John M Roll United States Courthouse 112th Congress 2011 2012,9,"Rep. Jackson, Jesse L., Jr. [D-IL-2]",https://www.congress.gov/bill/110th-congress/house-bill/2025/text
3070,2989966772.99833,-40213709343.036644,12,SJRes9 A joint resolution providing for the reappointment of Robert P Kogod as a citizen regent of the Board of Regents of the Smithsonian Institution 112th Congress 2011 2012,10,"Rep. Schmidt, Jean [R-OH-2]",https://www.congress.gov/bill/110th-congress/house-bill/2077/text
3071,-1357320490.1429179,-391796692.75547343,11,S1956 European Union Emissions Trading Scheme Prohibition Act of 2011 112th Congress 2011 2012,19,"Rep. Schmidt, Jean [R-OH-2]",https://www.congress.gov/bill/110th-congress/house-bill/2078/text
3072,-684019647.6391873,-644490937.7891967,10,HR2453 Mark Twain Commemorative Coin Act 112th Congress 2011 2012,29,"Rep. Boren, Dan [D-OK-2]",https://www.congress.gov/bill/110th-congress/house-bill/2127/text
3073,478860062.86945176,-200965289.14340025,1,HR6118 Taking Essential Steps for Testing Act of 2012 112th Congress 2011 2012,12,"Rep. Gordon, Bart [D-TN-6]",https://www.congress.gov/bill/110th-congress/house-bill/2272/text
3074,116006923.09773178,-520865502.5652855,8,HR6131 To extend the Undertaking Spam Spyware And Fraud Enforcement With Enforcers beyond Borders Act of 2006 and for other purposes 112th Congress 2011 2012,12,"Rep. Udall, Mark [D-CO-2]",https://www.congress.gov/bill/110th-congress/house-bill/49/text
3075,307741306.6561881,-979250040.9254038,19,HR6570 To amend the American Recovery and Reinvestment Act of 2009 and the Emergency Economic Stabilization Act of 2008 to consolidate certain CBO reporting requirements 112th Congress 2011 2012,15,"Rep. Westmoreland, Lynn A. [R-GA-3]",https://www.congress.gov/bill/110th-congress/house-bill/2309/text
3076,599186150.2344805,-962616437.9504113,16,HR915 Jaime Zapata Border Enforcement Security Task Force Act 112th Congress 2011 2012,22,"Rep. Latham, Tom [R-IA-4]",https://www.congress.gov/bill/110th-congress/house-bill/2563/text
3077,1568440712.8646562,-85105689.26888786,19,HR6063 Child Protection Act of 2012 112th Congress 2011 2012,33,"Rep. Musgrave, Marilyn N. [R-CO-4]",https://www.congress.gov/bill/110th-congress/house-bill/2570/text
3078,365444775.2512001,92087443.02072218,19,HR6634 To change the effective date for the Internet publication of certain financial disclosure forms 112th Congress 2011 2012,12,"Rep. Rodriguez, Ciro D. [D-TX-23]",https://www.congress.gov/bill/110th-congress/house-bill/2688/text
3079,537651374.6347613,39222613.66260812,19,HR6156 Russia and Moldova Jackson Vanik Repeal and Sergei Magnitsky Rule of Law Accountability Act of 2012 112th Congress 2011 2012,79,"Sen. Collins, Susan M. [R-ME]",https://www.congress.gov/bill/110th-congress/senate-bill/1099/text
